วันที่,ราคาเปิด,ราคาสูงสุด,ราคาต่ำสุด,ราคาปิด,ปริมาณซื้อขาย
2023-11-02 09:00:00,1998.4,1999.2,1989.6,1991.9,24359
2023-11-02 10:00:00,1991.9,1993.5,1987.9,1992.0,20864
2023-11-02 11:00:00,1992.0,1992.8,1986.3,1988.8,15694
2023-11-02 12:00:00,1988.8,1991.0,1986.4,1989.3,10991
2023-11-02 13:00:00,1989.4,1994.4,1989.0,1992.8,9577
2023-11-02 14:00:00,1992.8,1994.0,1992.0,1993.6,2553
2023-11-02 15:00:00,1993.6,1994.2,1991.4,1993.0,2687
2023-11-02 16:00:00,1993.0,1993.6,1992.1,1993.3,1382
2023-11-02 18:00:00,1993.5,1994.1,1992.0,1992.4,0
2023-11-02 19:00:00,1992.4,1993.8,1991.8,1992.4,958
2023-11-02 20:00:00,1992.5,1993.7,1992.4,1993.0,1048
2023-11-02 21:00:00,1993.1,1993.1,1990.6,1991.4,2809
2023-11-02 22:00:00,1991.4,1995.4,1991.3,1994.9,2873
2023-11-02 23:00:00,1994.9,1995.0,1992.7,1992.7,1321
2023-11-03 00:00:00,1993.1,1994.2,1992.8,1993.3,2112
2023-11-03 01:00:00,1993.3,1994.7,1993.2,1994.5,1021
2023-11-03 02:00:00,1994.6,1995.8,1993.4,1995.0,2399
2023-11-03 03:00:00,1994.9,1996.8,1992.1,1994.1,5838
2023-11-03 04:00:00,1994.0,1996.6,1993.7,1996.1,3166
2023-11-03 05:00:00,1996.0,1997.6,1995.8,1996.4,5529
2023-11-03 06:00:00,1996.4,1997.2,1994.5,1995.7,4647
2023-11-03 07:00:00,1995.7,1996.1,1994.3,1995.0,3115
2023-11-03 08:00:00,1995.0,2011.9,1989.3,2007.9,40926
2023-11-03 09:00:00,2008.0,2009.9,1993.6,2003.1,58441
2023-11-03 10:00:00,2003.2,2007.4,1996.1,2002.2,29375
2023-11-03 11:00:00,2002.4,2003.6,1998.4,1999.2,12577
2023-11-03 12:00:00,1999.3,2000.7,1996.7,1997.6,13051
2023-11-03 13:00:00,1997.7,2001.1,1997.1,2000.4,11293
2023-11-03 14:00:00,2000.5,2002.6,2000.1,2002.5,3461
2023-11-03 15:00:00,2002.5,2002.6,1998.9,2000.0,2890
2023-11-03 16:00:00,1999.9,2000.3,1999.3,1999.9,1544
2023-11-05 18:00:00,1999.4,2000.1,1994.2,1995.6,2918
2023-11-05 19:00:00,1995.7,1998.8,1994.2,1998.1,2776
2023-11-05 20:00:00,1998.0,2000.0,1996.6,1999.1,4028
2023-11-05 21:00:00,1999.1,1999.9,1993.5,1993.8,3145
2023-11-05 22:00:00,1993.9,1995.1,1988.8,1992.2,6715
2023-11-05 23:00:00,1992.2,1992.2,1990.3,1990.8,1531
2023-11-06 00:00:00,1990.7,1992.2,1989.1,1990.7,3826
2023-11-06 01:00:00,1990.6,1992.2,1990.3,1991.0,3321
2023-11-06 02:00:00,1990.9,1991.7,1989.0,1990.2,3631
2023-11-06 03:00:00,1990.2,1995.0,1989.6,1992.9,5974
2023-11-06 04:00:00,1993.0,1994.4,1992.6,1993.9,4541
2023-11-06 05:00:00,1994.0,1995.4,1993.2,1994.4,3836
2023-11-06 06:00:00,1994.4,1994.8,1993.2,1994.8,3002
2023-11-06 07:00:00,1994.7,1995.2,1990.0,1991.2,8695
2023-11-06 08:00:00,1991.3,1996.3,1990.3,1993.4,14681
2023-11-06 09:00:00,1993.5,1995.4,1990.8,1991.7,16766
2023-11-06 10:00:00,1991.6,1992.8,1987.8,1988.0,17927
2023-11-06 11:00:00,1988.0,1991.2,1986.7,1990.4,13416
2023-11-06 12:00:00,1990.4,1991.5,1989.9,1990.8,4903
2023-11-06 13:00:00,1990.7,1990.7,1987.4,1988.2,6840
2023-11-06 14:00:00,1988.2,1988.4,1985.8,1987.0,4200
2023-11-06 15:00:00,1987.0,1987.0,1984.4,1984.6,4001
2023-11-06 16:00:00,1984.7,1985.8,1984.2,1984.7,1680
2023-11-06 18:00:00,1984.8,1985.2,1982.5,1983.5,0
2023-11-06 19:00:00,1983.5,1983.8,1982.1,1982.5,2137
2023-11-06 20:00:00,1982.5,1983.3,1981.2,1982.2,3291
2023-11-06 21:00:00,1982.2,1982.6,1979.5,1979.5,2723
2023-11-06 22:00:00,1979.6,1980.4,1978.9,1979.2,11373
2023-11-06 23:00:00,1979.1,1980.0,1977.4,1978.0,2672
2023-11-07 00:00:00,1977.8,1980.8,1977.6,1980.2,4232
2023-11-07 01:00:00,1980.1,1980.5,1977.6,1977.6,4580
2023-11-07 02:00:00,1977.5,1977.6,1973.6,1975.7,11172
2023-11-07 03:00:00,1975.7,1976.7,1972.5,1973.1,7901
2023-11-07 04:00:00,1972.8,1975.5,1970.6,1972.8,8075
2023-11-07 05:00:00,1972.7,1974.5,1971.9,1972.6,5020
2023-11-07 06:00:00,1972.5,1972.7,1968.6,1970.2,8341
2023-11-07 07:00:00,1970.2,1970.7,1963.4,1965.1,18564
2023-11-07 08:00:00,1965.0,1973.6,1962.8,1973.1,20651
2023-11-07 09:00:00,1973.2,1974.0,1966.5,1966.7,20277
2023-11-07 10:00:00,1966.7,1972.2,1966.5,1969.9,16258
2023-11-07 11:00:00,1969.9,1973.2,1969.7,1971.2,11090
2023-11-07 12:00:00,1971.3,1971.4,1968.2,1970.6,10528
2023-11-07 13:00:00,1970.5,1976.5,1970.2,1976.1,20089
2023-11-07 14:00:00,1976.1,1976.6,1973.9,1974.2,4628
2023-11-07 15:00:00,1974.1,1975.6,1973.6,1975.4,2670
2023-11-07 16:00:00,1975.3,1976.4,1974.7,1975.6,1365
2023-11-07 18:00:00,1975.3,1975.8,1974.5,1975.2,0
2023-11-07 19:00:00,1975.4,1976.4,1974.2,1974.5,1856
2023-11-07 20:00:00,1974.5,1976.4,1973.9,1975.1,2188
2023-11-07 21:00:00,1975.1,1977.5,1973.6,1974.8,3002
2023-11-07 22:00:00,1974.8,1975.1,1973.6,1973.8,1544
2023-11-07 23:00:00,1973.8,1974.0,1973.6,1973.8,1253
2023-11-08 00:00:00,1973.8,1974.1,1971.2,1971.6,2322
2023-11-08 01:00:00,1971.7,1975.3,1971.1,1973.3,3560
2023-11-08 02:00:00,1973.3,1974.8,1971.7,1973.8,3408
2023-11-08 03:00:00,1973.8,1975.3,1973.1,1974.4,3253
2023-11-08 04:00:00,1974.5,1974.6,1971.5,1971.7,4745
2023-11-08 05:00:00,1971.5,1971.6,1965.8,1968.1,8325
2023-11-08 06:00:00,1968.1,1971.4,1967.9,1970.7,5060
2023-11-08 07:00:00,1970.7,1970.8,1968.0,1968.9,4808
2023-11-08 08:00:00,1969.0,1973.0,1968.8,1971.0,11573
2023-11-08 09:00:00,1971.0,1972.6,1965.7,1966.3,13474
2023-11-08 10:00:00,1966.2,1966.7,1956.8,1961.7,37957
2023-11-08 11:00:00,1961.5,1964.0,1958.2,1961.0,17153
2023-11-08 12:00:00,1961.0,1962.9,1958.0,1959.8,8419
2023-11-08 13:00:00,1959.9,1960.8,1956.8,1958.0,21119
2023-11-08 14:00:00,1958.1,1958.1,1953.4,1954.0,5203
2023-11-08 15:00:00,1954.1,1956.1,1953.2,1955.7,4533
2023-11-08 16:00:00,1955.8,1956.8,1955.5,1956.2,4242
2023-11-08 18:00:00,1955.5,1957.4,1955.2,1956.1,0
2023-11-08 19:00:00,1956.1,1957.4,1954.2,1957.4,2205
2023-11-08 20:00:00,1957.3,1959.8,1956.7,1958.6,4253
2023-11-08 21:00:00,1958.7,1958.7,1954.0,1955.1,4617
2023-11-08 22:00:00,1955.0,1955.5,1952.8,1954.2,2371
2023-11-08 23:00:00,1954.2,1954.8,1953.3,1954.2,3357
2023-11-09 00:00:00,1954.4,1955.2,1952.8,1955.1,2082
2023-11-09 01:00:00,1955.0,1955.4,1954.0,1954.3,2641
2023-11-09 02:00:00,1954.2,1955.6,1953.7,1954.5,4501
2023-11-09 03:00:00,1954.5,1954.9,1948.3,1953.4,10790
2023-11-09 04:00:00,1953.4,1954.7,1951.4,1951.8,5468
2023-11-09 05:00:00,1951.7,1953.4,1950.1,1952.0,4120
2023-11-09 06:00:00,1951.9,1954.2,1950.9,1953.8,2399
2023-11-09 07:00:00,1953.8,1954.0,1950.0,1950.8,9519
2023-11-09 08:00:00,1950.8,1956.6,1949.8,1955.7,20132
2023-11-09 09:00:00,1955.8,1964.1,1953.5,1963.3,22123
2023-11-09 10:00:00,1963.3,1970.4,1960.4,1968.2,23083
2023-11-09 11:00:00,1968.1,1968.9,1964.9,1965.6,12167
2023-11-09 12:00:00,1965.6,1969.3,1965.2,1967.0,7906
2023-11-09 13:00:00,1967.0,1971.5,1963.4,1968.2,22139
2023-11-09 14:00:00,1968.3,1968.5,1961.4,1963.7,10520
2023-11-09 15:00:00,1963.7,1965.5,1962.5,1962.9,4078
2023-11-09 16:00:00,1962.7,1964.1,1962.4,1963.9,2147
2023-11-09 18:00:00,1964.1,1964.2,1962.6,1963.6,0
2023-11-09 19:00:00,1963.6,1965.5,1963.0,1965.3,2436
2023-11-09 20:00:00,1965.3,1965.6,1963.6,1964.1,3117
2023-11-09 21:00:00,1964.0,1965.0,1961.3,1963.2,3454
2023-11-09 22:00:00,1963.0,1965.3,1962.4,1964.4,2493
2023-11-09 23:00:00,1964.4,1964.5,1962.3,1962.6,1964
2023-11-10 00:00:00,1962.6,1962.7,1961.2,1961.9,1432
2023-11-10 01:00:00,1962.0,1962.9,1960.3,1961.6,2236
2023-11-10 02:00:00,1961.6,1961.7,1958.1,1960.0,4672
2023-11-10 03:00:00,1960.1,1961.9,1959.2,1959.5,3897
2023-11-10 04:00:00,1959.4,1960.0,1958.0,1958.4,3405
2023-11-10 05:00:00,1958.4,1958.9,1955.8,1958.5,4653
2023-11-10 06:00:00,1958.5,1958.6,1951.5,1952.7,8761
2023-11-10 07:00:00,1952.7,1953.8,1947.8,1951.7,16828
2023-11-10 08:00:00,1951.7,1953.2,1947.3,1950.5,19854
2023-11-10 09:00:00,1950.6,1952.1,1945.5,1946.9,20089
2023-11-10 10:00:00,1946.8,1951.5,1943.4,1946.4,28464
2023-11-10 11:00:00,1946.5,1947.9,1941.1,1943.8,24562
2023-11-10 12:00:00,1943.7,1944.4,1940.7,1941.0,9774
2023-11-10 13:00:00,1941.0,1941.8,1936.9,1939.9,35131
2023-11-10 14:00:00,1940.1,1941.5,1939.0,1939.6,3965
2023-11-10 15:00:00,1939.6,1940.8,1938.5,1940.2,3543
2023-11-10 16:00:00,1940.3,1943.1,1939.9,1942.7,3450
2023-11-12 18:00:00,1943.4,1945.0,1941.3,1944.5,2996
